,Wind Speed
8548,Category 3
8549,Category 3
8550,T. Depression
8551,T. Storm
8552,T. Depression
8553,T. Storm
8554,T. Storm
8555,T. Storm
8556,T. Storm
8557,T. Depression
8558,T. Depression
8559,T. Storm
8560,T. Storm
8561,T. Depression
8562,T. Depression
8563,Category 1
8564,T. Depression
8565,T. Storm
8566,T. Storm
8567,T. Storm
8568,T. Storm
8569,Category 3
8570,T. Storm
8571,T. Storm
8572,T. Storm
8573,T. Depression
8574,T. Storm
8575,T. Storm
8576,Category 1
8577,T. Storm
8578,Category 1
8579,T. Storm
8580,T. Depression
8581,T. Depression
8582,T. Depression
8583,T. Storm
8584,T. Depression
8585,Category 3
8586,T. Storm
8587,T. Depression
8588,T. Storm
8589,T. Storm
8590,Category 3
8591,T. Storm
8592,T. Depression
8593,T. Storm
8594,T. Storm
8595,T. Storm
8596,T. Depression
8597,T. Storm
8598,T. Depression
8599,T. Depression
8600,T. Storm
8601,Category 3
8602,T. Storm
8603,T. Depression
8604,Category 1
8605,T. Storm
8606,T. Storm
8607,Category 1
8608,T. Storm
8609,T. Storm
8610,T. Storm
8611,T. Depression
8612,T. Depression
8613,T. Depression
8614,T. Storm
8615,T. Storm
8616,T. Depression
8617,T. Storm
8618,T. Storm
8619,Category 1
8620,T. Storm
8621,T. Depression
8622,T. Storm
8623,Category 3
8624,T. Depression
8625,T. Storm
8626,Category 1
8627,Category 2
8628,T. Depression
8629,T. Depression
8630,T. Storm
8631,T. Storm
8632,T. Storm
8633,Category 1
8634,T. Depression
8635,Category 3
8636,Category 3
8637,T. Depression
8638,T. Depression
8639,T. Storm
8640,T. Depression
8641,T. Depression
8642,T. Storm
8643,T. Depression
8644,T. Depression
8645,T. Depression
8646,T. Depression
8647,T. Depression
8648,T. Storm
8649,T. Storm
8650,Category 1
8651,T. Depression
8652,T. Storm
8653,Category 1
8654,T. Storm
8655,T. Depression
8656,T. Storm
8657,T. Storm
8658,T. Storm
8659,T. Storm
8660,T. Storm
8661,T. Storm
8662,T. Depression
8663,T. Storm
8664,T. Storm
8665,T. Storm
8666,T. Depression
8667,T. Depression
8668,T. Storm
8669,T. Depression
8670,T. Depression
8671,T. Storm
8672,T. Depression
8673,T. Depression
8674,Category 2
8675,Category 3
8676,T. Depression
8677,T. Storm
8678,T. Storm
8679,T. Depression
8680,T. Storm
8681,T. Storm
8682,T. Storm
8683,T. Storm
8684,T. Storm
8685,T. Storm
8686,T. Storm
8687,T. Depression
8688,T. Storm
8689,T. Depression
8690,T. Storm
8691,T. Storm
8692,T. Storm
8693,T. Storm
8694,T. Storm
8695,T. Storm
8696,T. Storm
8697,T. Depression
8698,T. Depression
8699,T. Depression
8700,Category 3
8701,Category 3
8702,Category 1
8703,T. Depression
8704,T. Storm
8705,T. Storm
8706,T. Depression
8707,Category 3
8708,Category 1
8709,Category 3
8710,T. Depression
8711,T. Depression
8712,T. Storm
8713,Category 3
8714,T. Storm
8715,Category 2
8716,T. Depression
8717,T. Storm
8718,Category 2
8719,Category 2
8720,Category 2
8721,Category 3
8722,T. Storm
8723,T. Depression
8724,Category 3
8725,T. Storm
8726,T. Storm
8727,T. Depression
8728,T. Storm
8729,Category 3
8730,T. Storm
8731,T. Depression
8732,T. Storm
8733,T. Depression
8734,T. Depression
8735,Category 3
8736,T. Depression
8737,T. Depression
8738,T. Storm
8739,T. Depression
8740,T. Storm
8741,Category 1
8742,T. Storm
8743,T. Depression
8744,T. Depression
8745,T. Depression
8746,Category 1
8747,T. Storm
8748,T. Depression
8749,T. Depression
8750,T. Storm
8751,Category 1
8752,T. Depression
8753,Category 3
8754,T. Storm
8755,Category 2
8756,T. Storm
8757,T. Storm
8758,T. Storm
8759,T. Storm
8760,T. Depression
8761,Category 1
8762,T. Storm
8763,T. Depression
8764,T. Storm
8765,T. Storm
8766,T. Storm
8767,T. Depression
8768,T. Depression
8769,T. Storm
8770,Category 1
8771,Category 3
8772,T. Storm
8773,T. Depression
8774,T. Depression
8775,Category 3
8776,T. Depression
8777,T. Depression
8778,T. Depression
8779,T. Storm
8780,Category 1
8781,T. Storm
8782,Category 3
8783,Category 1
8784,T. Depression
8785,T. Storm
8786,T. Depression
8787,T. Depression
8788,T. Storm
8789,T. Depression
8790,T. Depression
8791,T. Depression
8792,T. Storm
8793,T. Storm
8794,T. Storm
8795,T. Storm
8796,T. Depression
8797,Category 1
8798,T. Storm
8799,T. Depression
8800,T. Storm
8801,T. Depression
8802,T. Depression
8803,T. Storm
8804,T. Storm
8805,Category 1
8806,T. Storm
8807,Category 1
8808,Category 3
8809,T. Depression
8810,T. Depression
8811,T. Storm
8812,T. Storm
8813,T. Storm
8814,Category 2
8815,T. Storm
8816,T. Depression
8817,T. Storm
8818,T. Storm
8819,T. Storm
8820,Category 3
8821,T. Depression
8822,T. Depression
8823,T. Storm
8824,T. Depression
8825,T. Depression
8826,T. Storm
8827,T. Storm
8828,Category 1
8829,Category 3
8830,T. Storm
8831,T. Storm
8832,T. Depression
8833,Category 1
8834,Category 1
8835,T. Storm
8836,T. Depression
8837,Category 1
8838,T. Depression
8839,T. Storm
8840,T. Storm
8841,T. Depression
8842,T. Storm
8843,T. Depression
8844,T. Depression
8845,T. Storm
8846,T. Storm
8847,Category 2
8848,T. Storm
8849,Category 3
8850,Category 1
8851,T. Depression
8852,T. Storm
8853,T. Storm
8854,Category 3
8855,T. Storm
8856,Category 1
8857,T. Depression
8858,Category 1
8859,Category 1
8860,T. Storm
8861,T. Storm
8862,T. Depression
8863,T. Depression
8864,Category 1
8865,Category 3
8866,T. Storm
8867,T. Depression
8868,T. Storm
8869,T. Depression
8870,T. Depression
8871,T. Depression
8872,T. Storm
8873,T. Storm
8874,T. Storm
8875,T. Storm
8876,Category 1
8877,T. Storm
8878,Category 1
8879,T. Depression
8880,T. Depression
8881,Category 2
8882,T. Depression
8883,T. Storm
8884,T. Storm
8885,T. Storm
8886,T. Depression
8887,T. Depression
8888,T. Storm
8889,Category 1
8890,Category 2
8891,T. Storm
8892,T. Storm
8893,T. Storm
8894,T. Storm
8895,Category 1
8896,T. Storm
8897,T. Storm
8898,T. Storm
8899,T. Storm
8900,Category 1
8901,Category 2
8902,T. Depression
8903,T. Storm
8904,T. Storm
8905,T. Storm
8906,Category 3
8907,Category 2
8908,T. Storm
8909,T. Storm
8910,T. Depression
8911,T. Storm
8912,T. Depression
8913,T. Storm
8914,T. Storm
8915,T. Depression
8916,T. Storm
8917,T. Storm
8918,T. Depression
8919,T. Depression
8920,T. Depression
8921,T. Depression
8922,T. Storm
8923,T. Storm
8924,Category 1
8925,T. Storm
8926,T. Storm
8927,Category 3
8928,T. Depression
8929,T. Storm
8930,Category 1
8931,T. Storm
8932,T. Storm
8933,T. Storm
8934,Category 3
8935,T. Storm
8936,T. Depression
8937,Category 3
8938,T. Depression
8939,T. Storm
8940,T. Storm
8941,T. Storm
8942,T. Storm
8943,T. Storm
8944,T. Depression
8945,T. Storm
8946,Category 1
8947,T. Storm
8948,T. Storm
8949,Category 1
8950,T. Depression
8951,T. Storm
8952,T. Storm
8953,Category 3
8954,T. Depression
8955,T. Storm
8956,T. Depression
8957,T. Storm
8958,T. Storm
8959,T. Storm
8960,T. Depression
8961,Category 2
8962,T. Storm
8963,T. Storm
8964,Category 3
8965,T. Depression
8966,T. Storm
8967,T. Storm
8968,T. Storm
8969,Category 1
8970,Category 2
8971,T. Depression
8972,T. Storm
8973,T. Depression
8974,T. Storm
8975,T. Storm
8976,T. Storm
8977,T. Storm
8978,T. Storm
8979,T. Depression
8980,Category 1
8981,Category 2
8982,T. Storm
8983,T. Storm
8984,Category 1
8985,Category 1
8986,T. Storm
8987,T. Depression
8988,T. Depression
8989,T. Storm
8990,T. Storm
8991,T. Depression
8992,T. Depression
8993,Category 3
8994,T. Depression
8995,T. Storm
8996,T. Depression
8997,T. Storm
8998,T. Depression
8999,Category 3
9000,T. Storm
9001,T. Depression
9002,T. Storm
9003,T. Depression
9004,T. Depression
9005,Category 1
9006,T. Depression
9007,Category 1
9008,T. Storm
9009,T. Storm
9010,Category 3
9011,T. Depression
9012,T. Storm
9013,T. Depression
9014,T. Storm
9015,T. Storm
9016,T. Storm
9017,T. Storm
9018,T. Storm
9019,T. Storm
9020,T. Storm
9021,T. Storm
9022,T. Storm
9023,T. Storm
9024,T. Storm
9025,T. Depression
9026,T. Depression
9027,T. Depression
9028,T. Storm
9029,T. Storm
9030,T. Storm
9031,T. Depression
9032,T. Depression
9033,T. Storm
9034,T. Storm
9035,Category 1
9036,T. Storm
9037,T. Storm
9038,Category 1
9039,T. Depression
9040,Category 1
9041,T. Storm
9042,T. Depression
9043,T. Depression
9044,Category 1
9045,Category 1
9046,T. Storm
9047,T. Storm
9048,T. Storm
9049,T. Storm
9050,Category 3
9051,T. Depression
9052,T. Storm
9053,T. Storm
9054,Category 3
9055,T. Depression
9056,Category 3
9057,T. Depression
9058,T. Storm
9059,T. Storm
9060,T. Storm
9061,Category 2
9062,T. Depression
9063,T. Depression
9064,T. Depression
9065,T. Depression
9066,T. Depression
9067,T. Storm
9068,T. Depression
9069,T. Depression
9070,Category 2
9071,Category 1
9072,T. Storm
9073,Category 1
9074,T. Storm
9075,Category 1
9076,T. Depression
9077,T. Depression
9078,T. Storm
9079,Category 1
9080,T. Storm
9081,T. Depression
9082,T. Storm
9083,Category 1
9084,Category 1
9085,T. Storm
9086,T. Storm
9087,T. Depression
9088,T. Storm
9089,Category 3
9090,Category 1
9091,Category 3
9092,Category 3
9093,Category 2
9094,T. Depression
9095,T. Storm
9096,T. Depression
9097,Category 1
9098,Category 1
9099,Category 2
9100,T. Depression
9101,T. Storm
9102,Category 3
9103,T. Depression
9104,T. Depression
9105,T. Depression
9106,T. Storm
9107,T. Depression
9108,Category 1
9109,T. Depression
9110,T. Depression
9111,T. Storm
9112,T. Storm
9113,T. Storm
9114,T. Storm
9115,T. Storm
9116,T. Storm
9117,Category 1
9118,T. Storm
9119,Category 1
9120,T. Depression
9121,T. Storm
9122,T. Storm
9123,T. Depression
9124,T. Depression
9125,T. Depression
9126,T. Depression
9127,T. Storm
9128,T. Storm
9129,Category 2
9130,T. Storm
9131,T. Storm
9132,Category 1
9133,T. Depression
9134,T. Depression
9135,T. Storm
9136,T. Depression
9137,Category 3
9138,T. Storm
9139,T. Storm
9140,Category 2
9141,Category 1
9142,T. Storm
9143,T. Depression
9144,T. Depression
9145,T. Depression
9146,T. Depression
9147,T. Depression
9148,T. Storm
9149,T. Storm
9150,T. Storm
9151,T. Storm
9152,Category 1
9153,T. Storm
9154,T. Storm
9155,Category 2
9156,Category 1
9157,T. Storm
9158,T. Storm
9159,T. Depression
9160,T. Storm
9161,T. Storm
9162,T. Storm
9163,T. Storm
9164,Category 3
9165,T. Storm
9166,Category 1
9167,T. Storm
9168,T. Depression
9169,T. Storm
9170,T. Depression
9171,T. Storm
9172,T. Depression
9173,T. Storm
9174,Category 1
9175,T. Storm
9176,Category 1
9177,T. Storm
9178,T. Storm
9179,Category 1
9180,T. Storm
9181,T. Storm
9182,T. Depression
9183,T. Storm
9184,T. Storm
9185,T. Storm
9186,Category 3
9187,T. Storm
9188,T. Storm
9189,Category 3
9190,Category 3
9191,T. Depression
9192,T. Depression
9193,Category 1
9194,T. Depression
9195,T. Storm
9196,T. Storm
9197,T. Storm
9198,T. Storm
9199,T. Storm
9200,T. Storm
9201,T. Storm
9202,T. Storm
9203,T. Storm
9204,Category 3
9205,T. Storm
9206,Category 1
9207,T. Depression
9208,T. Storm
9209,Category 1
9210,T. Depression
9211,Category 3
9212,T. Storm
9213,Category 2
9214,T. Depression
9215,Category 3
9216,T. Storm
9217,T. Storm
9218,T. Depression
9219,T. Storm
9220,T. Storm
9221,T. Depression
9222,Category 1
9223,Category 1
9224,T. Storm
9225,T. Depression
9226,T. Storm
9227,T. Storm
9228,T. Storm
9229,Category 1
9230,T. Storm
9231,T. Storm
9232,T. Depression
9233,T. Storm
9234,T. Storm
9235,T. Storm
9236,T. Depression
9237,T. Depression
9238,Category 1
9239,T. Depression
9240,T. Storm
9241,T. Storm
9242,T. Storm
9243,T. Storm
9244,T. Depression
9245,T. Storm
9246,T. Storm
9247,Category 2
9248,T. Depression
9249,T. Storm
9250,Category 1
9251,T. Storm
9252,T. Depression
9253,Category 3
9254,T. Depression
9255,T. Storm
9256,Category 2
9257,Category 1
9258,Category 1
9259,T. Depression
9260,T. Depression
9261,T. Storm
9262,T. Depression
9263,Category 1
9264,Category 1
9265,T. Storm
9266,T. Storm
9267,T. Storm
9268,T. Storm
9269,T. Storm
9270,T. Depression
9271,Category 1
9272,T. Storm
9273,Category 3
9274,T. Storm
9275,Category 3
9276,Category 1
9277,T. Storm
9278,T. Storm
9279,T. Storm
9280,T. Storm
9281,T. Storm
9282,T. Storm
9283,T. Storm
9284,T. Storm
9285,T. Storm
9286,T. Storm
9287,T. Storm
9288,T. Storm
9289,T. Storm
9290,T. Depression
9291,T. Depression
9292,T. Storm
9293,Category 2
9294,T. Storm
9295,T. Storm
9296,T. Depression
9297,Category 1
9298,T. Storm
9299,T. Depression
9300,T. Storm
9301,T. Storm
9302,Category 1
9303,T. Storm
9304,T. Storm
9305,Category 3
9306,T. Storm
9307,T. Depression
9308,T. Storm
9309,T. Depression
9310,T. Depression
9311,T. Storm
9312,T. Storm
9313,T. Storm
9314,Category 1
9315,Category 3
9316,T. Depression
9317,T. Storm
9318,T. Storm
9319,T. Depression
9320,T. Storm
9321,T. Depression
9322,T. Storm
9323,T. Depression
9324,Category 1
9325,T. Storm
9326,T. Storm
9327,T. Storm
9328,T. Storm
9329,T. Storm
9330,Category 3
9331,T. Storm
9332,T. Storm
9333,T. Storm
9334,T. Storm
9335,T. Storm
9336,T. Storm
9337,T. Depression
9338,T. Depression
9339,Category 1
9340,T. Depression
9341,T. Storm
9342,Category 1
9343,T. Storm
9344,T. Depression
9345,T. Depression
9346,T. Storm
9347,T. Depression
9348,Category 1
9349,T. Storm
9350,Category 3
9351,T. Storm
9352,T. Storm
9353,T. Depression
9354,T. Storm
9355,Category 1
9356,T. Storm
9357,Category 1
9358,T. Storm
9359,T. Storm
9360,T. Storm
9361,T. Depression
9362,Category 1
9363,T. Storm
9364,Category 2
9365,Category 1
9366,T. Depression
9367,T. Storm
9368,T. Depression
9369,T. Storm
9370,Category 3
9371,T. Storm
9372,Category 2
9373,T. Storm
9374,T. Depression
9375,Category 2
9376,T. Depression
9377,T. Depression
9378,T. Storm
9379,Category 1
9380,T. Storm
9381,T. Depression
9382,Category 1
9383,T. Storm
9384,T. Depression
9385,T. Depression
9386,Category 2
9387,Category 3
9388,T. Depression
9389,T. Depression
9390,T. Depression
9391,T. Storm
9392,T. Depression
9393,T. Storm
9394,T. Storm
9395,Category 1
9396,T. Storm
9397,T. Storm
9398,Category 2
9399,T. Storm
9400,T. Storm
9401,T. Storm
9402,T. Storm
9403,T. Storm
9404,T. Storm
9405,T. Storm
9406,Category 3
9407,T. Storm
9408,Category 3
9409,T. Depression
9410,Category 1
9411,T. Storm
9412,Category 1
9413,T. Depression
9414,Category 1
9415,T. Storm
9416,T. Depression
9417,Category 3
9418,T. Depression
9419,T. Storm
9420,T. Storm
9421,Category 1
9422,T. Storm
9423,T. Depression
9424,T. Depression
9425,T. Storm
9426,Category 1
9427,T. Storm
9428,Category 1
9429,T. Storm
9430,T. Storm
9431,Category 3
9432,T. Depression
9433,T. Depression
9434,T. Storm
9435,Category 3
9436,T. Depression
9437,T. Depression
9438,T. Storm
9439,Category 1
9440,T. Depression
9441,T. Storm
9442,Category 3
9443,T. Storm
9444,Category 1
9445,T. Depression
9446,T. Storm
9447,T. Depression
9448,Category 2
9449,T. Depression
9450,T. Storm
9451,T. Depression
9452,T. Storm
9453,T. Storm
9454,T. Storm
9455,Category 1
9456,T. Storm
9457,T. Storm
9458,T. Depression
9459,T. Storm
9460,T. Storm
9461,T. Storm
9462,T. Depression
9463,T. Depression
9464,Category 1
9465,Category 1
9466,T. Storm
9467,T. Storm
9468,T. Storm
9469,Category 2
9470,T. Depression
9471,T. Storm
9472,T. Storm
9473,Category 3
9474,Category 1
9475,Category 3
9476,T. Storm
9477,T. Storm
9478,T. Storm
9479,Category 1
9480,T. Depression
9481,T. Storm
9482,T. Storm
9483,Category 1
9484,Category 1
9485,T. Depression
9486,T. Storm
9487,T. Depression
9488,T. Storm
9489,T. Storm
9490,T. Storm
9491,T. Storm
9492,T. Storm
9493,T. Storm
9494,T. Storm
9495,T. Depression
9496,T. Depression
9497,T. Storm
9498,T. Storm
9499,T. Depression
9500,T. Depression
9501,T. Depression
9502,T. Storm
9503,Category 2
9504,T. Storm
9505,T. Storm
9506,T. Depression
9507,Category 1
9508,T. Depression
9509,T. Storm
9510,T. Storm
9511,T. Storm
9512,T. Storm
9513,T. Depression
9514,T. Storm
9515,T. Storm
9516,T. Storm
9517,T. Depression
9518,T. Depression
9519,T. Depression
9520,T. Storm
9521,T. Storm
9522,Category 1
9523,T. Storm
9524,T. Storm
9525,T. Storm
9526,Category 1
9527,T. Depression
9528,T. Storm
9529,Category 1
9530,Category 2
9531,Category 1
9532,T. Depression
9533,T. Storm
9534,T. Storm
9535,Category 3
9536,T. Depression
9537,T. Depression
9538,T. Depression
9539,T. Storm
9540,Category 2
9541,T. Depression
9542,T. Storm
9543,T. Depression
9544,Category 1
9545,T. Storm
9546,T. Storm
9547,T. Depression
9548,Category 2
9549,T. Depression
9550,T. Depression
9551,T. Storm
9552,T. Depression
9553,T. Storm
9554,T. Storm
9555,Category 1
9556,T. Storm
9557,Category 1
9558,Category 1
9559,T. Storm
9560,T. Depression
9561,T. Depression
9562,T. Depression
9563,T. Depression
9564,T. Storm
9565,Category 3
9566,T. Storm
9567,T. Storm
9568,T. Storm
9569,T. Storm
9570,T. Storm
9571,T. Storm
9572,T. Storm
9573,T. Storm
9574,T. Storm
9575,T. Storm
9576,T. Storm
9577,T. Storm
9578,T. Storm
9579,T. Storm
9580,T. Storm
9581,T. Storm
9582,T. Storm
9583,Category 2
9584,T. Storm
9585,Category 1
9586,T. Storm
9587,T. Storm
9588,T. Storm
9589,T. Depression
9590,T. Storm
9591,T. Storm
9592,T. Depression
9593,Category 3
9594,T. Storm
9595,T. Depression
9596,T. Storm
9597,Category 3
9598,T. Storm
9599,T. Depression
9600,T. Depression
9601,Category 1
9602,Category 3
9603,T. Storm
9604,T. Storm
9605,T. Storm
9606,Category 1
9607,T. Storm
9608,T. Depression
9609,T. Depression
9610,T. Storm
9611,T. Storm
9612,Category 3
9613,T. Storm
9614,Category 1
9615,T. Storm
9616,T. Storm
9617,T. Storm
9618,T. Depression
9619,Category 1
9620,T. Storm
9621,Category 3
9622,T. Storm
9623,Category 3
9624,T. Storm
9625,T. Storm
9626,Category 2
9627,T. Storm
9628,T. Storm
9629,T. Depression
9630,T. Depression
9631,T. Storm
9632,T. Storm
9633,T. Storm
9634,T. Depression
9635,Category 1
9636,T. Depression
9637,T. Depression
9638,T. Depression
9639,T. Storm
9640,T. Depression
9641,T. Storm
9642,T. Depression
9643,T. Storm
9644,T. Storm
9645,T. Depression
9646,T. Storm
9647,Category 1
9648,T. Storm
9649,T. Storm
9650,Category 1
9651,T. Depression
9652,Category 1
9653,T. Depression
9654,T. Storm
9655,T. Storm
9656,T. Storm
9657,T. Storm
9658,Category 1
9659,T. Depression
9660,T. Depression
9661,Category 2
9662,T. Depression
9663,T. Storm
9664,T. Storm
9665,Category 2
9666,T. Storm
9667,T. Storm
9668,T. Depression
9669,T. Storm
9670,Category 1
9671,Category 2
9672,T. Storm
9673,T. Storm
9674,T. Storm
9675,T. Depression
9676,T. Storm
9677,T. Storm
9678,Category 1
9679,T. Storm
9680,T. Storm
9681,T. Depression
9682,T. Storm
9683,T. Depression
9684,T. Depression
9685,T. Depression
9686,T. Depression
9687,T. Depression
9688,T. Depression
9689,T. Depression
9690,T. Storm
9691,Category 3
9692,T. Storm
9693,T. Storm
9694,T. Storm
9695,T. Depression
9696,T. Storm
9697,T. Depression
9698,Category 3
9699,T. Storm
9700,T. Depression
9701,T. Depression
9702,T. Storm
9703,T. Depression
9704,T. Storm
9705,T. Storm
9706,T. Storm
9707,Category 2
9708,T. Storm
9709,T. Storm
9710,T. Storm
9711,T. Depression
9712,Category 1
9713,T. Depression
9714,T. Depression
9715,T. Storm
9716,T. Depression
9717,T. Storm
9718,T. Storm
9719,Category 1
9720,T. Storm
9721,T. Storm
9722,T. Storm
9723,T. Storm
9724,T. Depression
9725,Category 1
9726,T. Depression
9727,T. Storm
9728,T. Storm
9729,T. Depression
9730,T. Storm
9731,T. Depression
9732,Category 3
9733,Category 2
9734,T. Depression
9735,T. Depression
9736,T. Storm
9737,T. Storm
9738,T. Depression
9739,T. Storm
9740,T. Storm
9741,Category 2
9742,T. Storm
9743,T. Storm
9744,T. Depression
9745,T. Depression
9746,T. Depression
9747,T. Depression
9748,T. Storm
9749,T. Depression
9750,T. Storm
9751,Category 2
9752,T. Storm
9753,Category 1
9754,T. Depression
9755,T. Depression
9756,T. Storm
9757,T. Depression
9758,T. Storm
9759,T. Depression
9760,Category 3
9761,T. Storm
9762,T. Depression
9763,T. Storm
9764,T. Depression
9765,T. Storm
9766,T. Storm
9767,T. Storm
9768,T. Storm
9769,T. Depression
9770,Category 2
9771,Category 2
9772,T. Storm
9773,T. Storm
9774,T. Storm
9775,Category 3
9776,Category 2
9777,T. Storm
9778,T. Storm
